order_id,order_date,region,category,customer_segment,sales,profit,quantity
10427,2024-03-11,North,Furniture,Home Office,65.85,9.61,2
10428,2024-03-31,West,Electronics,Consumer,121.85,22.29,1
10429,2024-02-24,West,Electronics,Home Office,186.83,45.92,1
10430,2024-03-12,West,Electronics,Home Office,188.61,45.9,1
10431,2024-01-02,South,Office Supplies,Corporate,117.75,29.88,4
10432,2024-01-15,East,Furniture,Corporate,76.62,11.74,2
10433,2024-01-10,West,Furniture,Corporate,338.68,80.78,2
10434,2024-03-29,South,Office Supplies,Corporate,30.63,10.06,3
10435,2024-01-20,North,Office Supplies,Home Office,38.17,14.83,1
10436,2024-03-10,South,Office Supplies,Home Office,32.36,4.04,3
10437,2024-01-05,West,Office Supplies,Corporate,43.37,16.68,5
10438,2024-02-17,North,Furniture,Consumer,170.73,33.69,3
10439,2024-03-15,South,Furniture,Corporate,1193.2,255.94,2
10440,2024-03-11,East,Electronics,Home Office,211.5,20.65,3
10441,2024-01-19,North,Office Supplies,Consumer,55.85,12.19,9
10442,2024-02-25,East,Electronics,Consumer,233.65,43.82,2
10443,2024-01-17,South,Office Supplies,Corporate,17.57,6.9,2
10444,2024-01-06,North,Office Supplies,Consumer,12.09,1.44,1
10445,2024-02-09,South,Furniture,Consumer,296.82,-11.24,1
10446,2024-02-16,North,Electronics,Corporate,82.24,7.69,1
10447,2024-01-06,West,Furniture,Corporate,140.71,35.33,1
10448,2024-02-15,North,Office Supplies,Consumer,15.71,5.18,2
10449,2024-01-27,East,Electronics,Consumer,4402.88,720.55,4
10450,2024-03-28,West,Furniture,Home Office,41.64,7.84,1
10451,2024-02-01,West,Electronics,Consumer,1065.53,225.46,3
10452,2024-03-26,West,Electronics,Corporate,327.79,21.73,1
10453,2024-01-14,North,Furniture,Home Office,37.28,10.18,1
10454,2024-02-15,South,Office Supplies,Home Office,30.3,4.26,2
10455,2024-03-12,South,Furniture,Consumer,473.69,73.43,1
10456,2024-02-22,North,Electronics,Home Office,267.93,48.03,3
10457,2024-03-20,South,Furniture,Consumer,410.45,-28.64,1
10458,2024-01-20,East,Office Supplies,Consumer,23.89,7.52,4
10459,2024-01-31,West,Electronics,Consumer,120.37,25.79,3
10460,2024-01-21,South,Electronics,Corporate,75.56,16.18,1
10461,2024-01-23,North,Office Supplies,Consumer,18.87,2.21,3
10462,2024-02-22,East,Furniture,Corporate,112.91,9.69,1
10463,2024-01-04,North,Electronics,Corporate,11.76,2.61,1
10464,2024-01-23,North,Furniture,Home Office,898.51,240.07,3
10465,2024-02-12,West,Furniture,Home Office,108.25,20.43,1
10466,2024-02-22,North,Electronics,Consumer,173.51,32.39,1
10467,2024-03-26,West,Office Supplies,Home Office,42.46,7.63,3
10468,2024-02-01,West,Office Supplies,Home Office,11.47,1.47,3
10469,2024-02-04,East,Furniture,Consumer,91.71,10.7,1
10470,2024-01-21,West,Office Supplies,Corporate,15.98,3.78,1
10471,2024-03-30,South,Electronics,Home Office,1079.13,77.06,3
10472,2024-01-14,North,Furniture,Consumer,974.85,236.14,3
10473,2024-02-18,North,Electronics,Home Office,106.27,18.63,1
10474,2024-01-05,West,Electronics,Corporate,381.91,39.69,1
10475,2024-03-01,East,Electronics,Home Office,177.74,43.17,2
10476,2024-01-29,North,Office Supplies,Home Office,30.0,11.88,3
10477,2024-01-26,East,Electronics,Consumer,199.78,16.94,3
10478,2024-02-28,East,Furniture,Consumer,302.9,83.31,2
10479,2024-02-14,West,Electronics,Home Office,50.58,9.97,1
10480,2024-02-09,South,Office Supplies,Consumer,20.8,5.74,2
10481,01/30/2024,West,Furniture,Corporate,177.58,37.19,1
10482,2024-01-29,West,Electronics,Consumer,232.82,28.35,3
10483,2024-01-04,East,Office Supplies,Corporate,39.62,9.48,2
10484,2024-03-25,North,Furniture,Home Office,262.68,26.74,1
10485,2024-01-25,East,Furniture,Home Office,431.05,42.47,1
10486,2024-02-21,South,Office Supplies,Home Office,116.33,20.3,7
10487,2024-02-12,East,Office Supplies,Consumer,22.31,8.69,2
10488,02/05/2024,North,Electronics,Corporate,122.25,13.67,2
10489,2024-01-09,South,Furniture,Home Office,1158.09,302.98,3
10490,2024-02-05,South,Office Supplies,Home Office,11.18,-1.61,1
10491,2024-02-14,East,Electronics,Home Office,57.1,8.1,1
10492,2024-03-23,West,Electronics,Consumer,73.62,12.71,1
10493,2024-03-06,East,Furniture,Corporate,902.09,98.46,3
10494,2024-02-21,East,Furniture,Consumer,202.54,55.18,1
10495,2024-03-27,North,Electronics,Consumer,75.68,17.01,1
10496,2024-03-09,North,Electronics,Corporate,115.43,24.58,1
10497,2024-02-12,South,Office Supplies,Corporate,68.46,16.84,8
10498,2024-01-04,East,Furniture,Corporate,251.09,50.14,1
10499,2024-01-15,South,Electronics,Consumer,130.27,26.73,4
10500,2024-02-03,West,Office Supplies,Corporate,119.16,14.85,6
10501,2024-01-23,North,Office Supplies,Corporate,30.68,3.1,5
10502,2024-03-15,North,Electronics,Corporate,307.93,-7.49,1
10503,2024-02-03,North,Furniture,Home Office,462.78,116.76,1
10504,2024-01-05,North,Office Supplies,Home Office,3.12,0.34,1
10505,2024-01-14,South,Furniture,Corporate,287.57,48.78,1
10506,2024-03-17,East,Electronics,Corporate,351.24,31.45,2
10507,2024-02-25,West,Office Supplies,Home Office,29.65,8.68,3
10508,2024-02-14,South,Electronics,Consumer,65.16,8.5,1
10509,2024-02-10,North,Furniture,Home Office,348.95,37.38,1
10510,2024-02-25,South,Office Supplies,Home Office,26.0,3.43,3
10511,2024-03-18,East,Furniture,Corporate,382.55,101.56,1
10512,2024-03-06,South,Electronics,Consumer,209.61,-15.71,3
10513,2024-01-15,East,Electronics,Home Office,72.05,15.87,2
10514,2024-02-19,South,Furniture,Consumer,478.51,45.19,1
10515,2024-03-14,North,Furniture,Consumer,676.96,138.87,3
10516,2024-01-25,North,Furniture,Corporate,460.43,126.1,1
10517,2024-02-02,West,Furniture,Home Office,450.48,72.44,2
10518,2024-01-06,East,Furniture,Consumer,250.55,54.11,3
10519,2024-03-31,West,Office Supplies,Home Office,24.34,6.36,2
10520,2024-02-25,West,Electronics,Consumer,88.77,9.3,4
10521,2024-01-01,West,Furniture,Corporate,580.21,-43.63,3
10522,2024-03-07,South,Electronics,Home Office,870.99,202.45,3
10523,2024-03-09,West,Furniture,Consumer,109.6,,1
10524,2024-03-28,East,Office Supplies,Corporate,19.71,7.83,2
10525,2024-03-26,North,Furniture,Corporate,462.01,43.04,1
10526,2024-01-26,West,Electronics,Corporate,122.48,15.57,2
10527,2024-02-16,East,Electronics,Home Office,77.38,15.74,1
10528,2024-02-25,North,Office Supplies,Corporate,19.53,2.08,4
10529,2024-01-09,East,Office Supplies,Home Office,66.93,,6
10530,2024-03-26,East,Office Supplies,Home Office,20.76,2.52,2
10531,2024-02-12,West,Furniture,Consumer,112.82,12.17,2
10532,2024-03-20,South,Office Supplies,Corporate,30.49,5.78,2
10533,2024-02-10,East,Furniture,Consumer,224.02,-4.9,1
10534,2024-03-25,West,Office Supplies,Home Office,54.43,17.32,4
10535,2024-01-16,South,Furniture,Consumer,542.34,86.98,1
10536,2024-02-08,West,Office Supplies,Consumer,69.64,8.76,7
10537,2024-03-05,East,Office Supplies,Home Office,34.03,10.68,1
10538,2024-02-09,South,Electronics,Corporate,104.93,19.87,1
10539,2024-03-26,North,Furniture,Home Office,412.04,116.36,1
10540,2024-02-22,East,Office Supplies,Corporate,23.16,7.81,3
10541,2024-02-11,North,Office Supplies,Consumer,86.34,11.98,7
10542,2024-02-21,North,Electronics,Consumer,345.7,31.09,1
10543,2024-03-30,West,Office Supplies,Home Office,53.62,13.8,7
10544,2024-02-07,West,Furniture,Consumer,151.59,42.1,3
10545,2024-03-11,East,Electronics,Home Office,60.9,6.1,1
10546,2024-01-17,West,Office Supplies,Home Office,11.13,2.27,4
10547,2024-01-25,North,Furniture,Home Office,396.63,52.08,1
10548,2024-02-23,South,Office Supplies,Corporate,13.11,2.17,1
10549,2024-03-26,North,Electronics,Consumer,68.56,13.65,1
10550,2024-02-18,North,Office Supplies,Corporate,19.92,6.91,2
10551,2024-03-27,West,Electronics,Home Office,274.14,37.16,1
10552,2024-01-23,East,Office Supplies,Home Office,14.9,4.01,2
10553,2024-03-19,West,Furniture,Corporate,318.57,,4
10554,2024-03-13,West,OFFICE SUPPLIES,Consumer,34.97,11.81,7
10555,2024-02-08,West,Electronics,Corporate,192.98,20.74,1
10556,2024-02-21,East,Furniture,Home Office,675.49,173.68,2
10557,2024-03-11,North,Electronics,Consumer,91.77,-2.34,2
10558,2024-01-01,South,Office Supplies,Home Office,30.77,10.42,3
10559,2024-02-08,West,Furniture,Consumer,1075.33,132.69,3
10560,2024-02-06,West,Electronics,Corporate,154.29,12.63,2
10561,2024-01-27,South,Office Supplies,Corporate,24.12,9.15,3
10562,2024-02-25,West,Office Supplies,Corporate,14.18,5.49,1
10563,2024-03-15,South,Furniture,Corporate,274.0,42.43,1
10564,2024-03-18,West,Office Supplies,Home Office,85.82,12.43,5
10565,2024-03-24,East,Electronics,Corporate,182.01,24.45,1
10566,2024-02-11,North,Office Supplies,Consumer,32.54,6.1,5
10567,2024-02-29,East,Office Supplies,Consumer,29.15,-1.94,1
10568,2024-02-26,North,Office Supplies,Consumer,38.69,9.38,1
10569,2024-02-26,West,Office Supplies,Home Office,5.4,1.78,1
10570,2024-03-27,North,Electronics,Consumer,231.94,28.29,1
10571,2024-01-28,North,Furniture,Home Office,207.82,55.15,1
10572,2024-03-06,North,Office Supplies,Corporate,15.82,4.13,5
10573,2024-03-01,West,Office Supplies,Corporate,35.0,13.25,3
10574,2024-01-22,East,Office Supplies,Corporate,85.02,8.51,3
10575,2024-03-25,East,Furniture,Consumer,89.42,14.16,1
10576,2024-01-11,East,Electronics,Home Office,396.86,50.28,1
10577,2024-02-06,North,Office Supplies,Home Office,20.11,4.39,3
10578,2024-03-06,South,Furniture,Home Office,1150.91,214.57,2
10579,2024-03-25,North,Electronics,Corporate,180.14,10.24,3
10580,2024-03-22,South,Furniture,Home Office,372.19,81.97,1
10581,2024-03-20,East,Electronics,Consumer,62.7,10.89,1
10582,2024-02-12,East,Office Supplies,Corporate,6.84,-0.26,2
10583,2024-01-12,South,Electronics,Home Office,177.57,41.13,5
10584,2024-01-31,West,Office Supplies,Corporate,48.08,8.89,5
10585,2024-03-27,South,Electronics,Corporate,77.29,5.91,1
10586,2024-02-09,North,Electronics,Corporate,492.47,112.3,2
10587,2024-01-29,South,Electronics,Corporate,129.35,28.71,3
10588,2024-01-26,South,Furniture,Home Office,53.8,16.04,1
10589,2024-01-19,South,Furniture,Consumer,382.89,80.55,1
10590,2024-01-04,North,Office Supplies,Home Office,35.69,9.12,6
10591,2024-01-06,North,Furniture,Consumer,280.16,53.79,1
10592,2024-02-01,West,Furniture,Corporate,45.11,12.49,1
10593,2024-03-01,South,Furniture,Corporate,299.65,46.29,1
10594,2024-03-19,West,Office Supplies,Corporate,8.56,0.98,1
10595,2024-01-10,West,Electronics,Consumer,205.23,-22.75,1
10596,2024-02-28,West,Furniture,Small Business,39.57,6.53,1
10597,2024-02-23,North,Office Supplies,Consumer,20.62,5.81,2
10598,2024-03-21,West,Office Supplies,Home Office,22.97,5.69,4
10599,2024-03-14,East,Office Supplies,Corporate,22.45,7.86,3
10600,2024-01-25,East,Furniture,Home Office,496.8,44.04,1
10601,2024-03-30,West,Office Supplies,Home Office,7.74,1.27,1
10602,2024-02-19,South,Office Supplies,Home Office,8.6,1.55,1
10603,2024-03-04,South,Furniture,Corporate,280.09,51.42,1
10604,2024-02-21,North,Office Supplies,Consumer,198.65,54.38,10
10605,2024-02-01,North,Electronics,Home Office,21.78,1.48,2
10606,2024-01-19,East,Electronics,Consumer,250.98,13.79,2
10607,2024-03-24,East,Office Supplies,Consumer,6.14,1.67,1
10608,2024-03-29,North,Electronics,Consumer,2260.11,332.35,2
10609,2024-01-01,North,Office Supplies,Home Office,24.83,3.23,2
10610,2024-01-14,South,Electronics,Corporate,46.9,4.32,1
10611,2024-02-24,North,Office Supplies,Home Office,36.36,6.56,6
10612,2024-01-29,East,Electronics,Corporate,146.02,18.5,3
10613,2024-01-23,West,Office Supplies,Corporate,54.86,12.84,4
10614,2024-03-30,East,Furniture,Corporate,802.21,123.63,3
10615,2024-03-07,East,Electronics,Consumer,110.11,26.35,3
10616,2024-02-29,East,Furniture,Consumer,60.47,15.75,1
10617,2024-01-07,South,Furniture,Corporate,153.52,32.05,1
10618,2024-03-12,South,Electronics,Home Office,324.98,41.84,3
10619,2024-02-01,West,Furniture,Consumer,290.79,83.76,1
10620,2024-01-16,West,Electronics,Consumer,432.76,31.45,2
10621,2024-02-28,West,Office Supplies,Home Office,26.74,7.33,4
10622,2024-01-18,North,Furniture,Consumer,838.41,-30.92,2
10623,2024-02-29,East,Electronics,Corporate,399.48,42.43,1
10624,2024-03-26,South,Electronics,Home Office,94.78,10.68,1
10625,2024-03-08,North,Office Supplies,Home Office,150.47,55.73,8
10626,2024-03-12,South,Furniture,Home Office,86.76,7.4,1
10627,2024-03-17,North,Furniture,Home Office,59.59,5.71,1
10628,2024-02-10,West,Office Supplies,Corporate,61.07,20.36,2
10629,2024-02-26,North,Furniture,Home Office,881.64,182.62,3
10630,2024-03-19,West,Electronics,Home Office,1107.24,220.83,1
10631,2024-03-05,East,Furniture,Corporate,813.72,126.68,2
10632,2024-02-24,West,Office Supplies,Consumer,16.8,2.87,4
10633,2024-03-11,East,Office Supplies,Home Office,24.96,9.26,2
10634,2024-02-27,West,Furniture,Corporate,443.04,43.98,1
10635,2024-01-21,South,Office Supplies,Home Office,30.39,4.6,2
10636,2024-03-01,South,Electronics,Corporate,55.69,3.76,5
10637,2024-02-27,North,Office Supplies,Home Office,26.76,-1.55,3
10638,2024-02-03,West,Office Supplies,Consumer,11.61,2.86,1
10639,2024-02-01,South,Office Supplies,Consumer,76.84,11.48,2
10640,2024-03-22,North,Electronics,Home Office,257.92,56.98,1
10641,2024-02-05,West,Office Supplies,Corporate,19.29,,1
10642,2024-03-07,East,Electronics,Corporate,618.21,42.66,3
10643,2024-03-03,North,Office Supplies,Consumer,77.96,9.37,3
10644,2024-03-21,North,furniture,Corporate,174.83,25.36,1
10645,2024-01-31,West,Electronics,Home Office,151.38,26.56,1
10646,2024-02-05,South,Office Supplies,Consumer,45.18,5.12,6
10647,2024-02-26,West,Electronics,Home Office,64.01,5.13,1
10648,2024-01-10,North,Electronics,Consumer,141.94,23.48,1
10649,2024-02-06,North,Office Supplies,Consumer,15.08,2.62,5
10650,2024-01-31,East,Office Supplies,Consumer,158.62,52.47,6
10651,2024-02-04,South,Furniture,Home Office,474.35,132.0,1
10652,2024-02-12,North,Electronics,Corporate,43.43,9.93,2
10653,2024-02-10,North,Office Supplies,Consumer,13.62,-0.66,1
10654,2024-03-10,West,Furniture,Corporate,381.21,,2
10655,2024-01-11,South,Electronics,Corporate,287.73,59.39,1
10656,2024-01-18,South,Electronics,Corporate,909.26,83.56,1
10657,2024-01-20,East,Electronics,Consumer,122.42,7.09,3
10658,2024-01-30,East,Furniture,Home Office,955.09,244.79,3
10659,2024-02-19,South,Electronics,Home Office,97.19,6.98,1
10660,2024-03-29,North,Electronics,Home Office,82.3,11.54,1
10661,2024-01-20,South,Office Supplies,Consumer,32.44,7.92,4
10662,2024-03-31,North,furniture,Consumer,334.74,68.8,1
10663,2024-01-28,East,Electronics,Corporate,297.21,33.51,1
10664,2024-01-09,South,Office Supplies,Consumer,37.11,13.32,1
10665,2024-02-23,West,Electronics,Corporate,129.48,27.22,4
10666,2024-02-22,North,Electronics,Home Office,251.6,24.77,3
10667,2024-02-12,North,Electronics,Home Office,88.89,21.04,1
10668,2024-03-10,West,Furniture,Consumer,127.55,37.25,1
10669,2024-02-29,South,Office Supplies,Consumer,11.64,4.38,1
10670,2024-02-23,East,Office Supplies,Home Office,58.51,8.07,4
10671,2024-01-08,West,Office Supplies,Home Office,27.67,5.24,2
10672,2024-01-27,North,OFFICE SUPPLIES,Consumer,7.97,1.49,1
10673,2024-02-23,West,Electronics,Corporate,62.67,7.1,1
10674,2024-02-19,North,Electronics,Consumer,95.24,5.88,2
10675,2024-03-15,East,Office Supplies,Consumer,30.4,10.99,3
10676,2024-03-30,East,Furniture,Home Office,268.45,68.54,2
10677,2024-01-03,North,Furniture,Home Office,647.05,99.16,2
10678,2024-03-14,South,Electronics,Consumer,212.27,28.14,1
10679,2024-02-18,North,Electronics,Consumer,137.18,7.24,1
10680,2024-03-02,East,Electronics,Corporate,231.36,31.12,2
10681,2024-01-01,South,Electronics,Consumer,87.45,,2
10682,2024-02-15,North,Furniture,Consumer,947.12,240.02,3
10683,2024-02-08,South,Office Supplies,Corporate,18.79,5.29,3
10684,2024-02-19,West,Electronics,Home Office,134.28,10.1,3
10685,2024-02-23,West,Furniture,Consumer,1016.36,256.85,3
10686,2024-03-09,West,Electronics,Consumer,293.57,52.64,1
10687,2024-03-10,South,Furniture,Corporate,99.02,25.63,1
10688,2024-03-18,East,Office Supplies,Corporate,9.88,2.28,1
10689,2024-01-29,South,Electronics,Consumer,48.53,8.86,1
10690,2024-03-03,East,Office Supplies,Consumer,190.17,73.61,7
10691,2024-01-29,West,elecTRONICS,Consumer,115.68,14.57,1
10692,2024-02-04,East,Furniture,Home Office,528.73,71.8,2
10693,2024-02-25,South,Electronics,Home Office,239.82,,1
10694,2024-03-03,North,Office Supplies,Corporate,15.69,3.52,1
10695,2024-01-04,South,Office Supplies,Home Office,34.64,10.46,1
10696,2024-02-19,East,Furniture,Consumer,280.71,83.94,4
10697,2024-02-13,South,Office Supplies,Consumer,13.86,4.32,1
10698,2024-03-26,South,Furniture,Home Office,167.08,21.88,-5
10699,2024-03-27,North,Electronics,Corporate,526.44,71.02,2
10700,2024-02-21,West,Electronics,Small Business,2121.34,408.4,2
10701,2024-01-22,West,Office Supplies,Home Office,94.41,31.57,5
10702,2024-02-29,North,Furniture,Corporate,74.38,13.65,1
10703,2024-01-17,North,Furniture,Home Office,338.28,95.13,2
10704,2024-03-20,South,Electronics,Consumer,99.33,22.84,7
10705,2024-03-09,South,Furniture,Home Office,161.31,19.04,1
10706,2024-01-04,West,Electronics,Home Office,5766.94,1334.75,6
10707,2024-02-20,West,Furniture,Home Office,480.62,81.59,2
10708,2024-03-16,West,Office Supplies,Corporate,41.2,6.11,4
10709,2024-03-13,South,Electronics,Corporate,45.46,4.9,5
10710,2024-03-25,North,Office Supplies,Home Office,28.4,6.67,1
10711,2024-01-04,East,Electronics,Home Office,26.23,5.93,4
10712,2024-01-11,West,Electronics,Corporate,70.54,16.89,1
10713,2024-03-23,North,Office Supplies,Home Office,8.11,2.78,1
10714,2024-02-24,North,Furniture,Home Office,274.16,61.64,1
10715,2024-01-18,North,Office Supplies,Consumer,42.65,,5
10716,2024-02-29,West,Furniture,Home Office,186.69,49.65,1
10717,2024-01-24,East,Electronics,Consumer,120.38,11.19,2
10718,2024-01-07,South,Office Supplies,Consumer,32.72,9.16,3
10719,2024-02-03,North,Furniture,Home Office,170.21,36.45,1
10720,2024-02-18,South,Furniture,Home Office,288.21,24.3,1
10721,2024-02-11,East,Electronics,Corporate,52.74,5.41,1
10722,2024-01-28,East,Office Supplies,Consumer,13.72,2.64,1
10723,2024-02-28,East,Electronics,Corporate,47.03,9.09,1
10724,2024-02-11,North,Furniture,Corporate,418.28,124.75,1
10725,2024-02-13,West,Office Supplies,Home Office,20.72,5.66,5
10726,2024-02-18,North,Furniture,Consumer,266.12,36.64,1
10727,2024-02-05,North,Furniture,Corporate,744.1,199.27,2
10728,2024-02-23,North,Electronics,Consumer,76.01,-8.1,1
10729,2024-02-02,North,Electronics,Home Office,259.05,34.61,4
10730,2024-01-11,South,elecTRONICS,Home Office,45.69,5.33,1
10731,2024-03-01,East,Office Supplies,Corporate,133.18,52.49,5
10732,2024-01-03,West,Office Supplies,Corporate,46.63,,13
10733,2024-03-10,North,Furniture,Corporate,60.76,15.93,1
10734,2024-01-07,North,Electronics,Consumer,40.03,6.88,1
10735,2024-02-14,West,Office Supplies,Home Office,48.45,-4.32,7
10736,2024-01-29,East,Furniture,Corporate,294.29,-25.88,1
10737,2024-03-24,West,Office Supplies,Corporate,16.99,3.89,1
10738,2024-01-09,East,Office Supplies,Consumer,38.39,13.26,4
10739,2024-03-24,West,Furniture,Corporate,345.54,35.85,1
10740,2024-01-06,South,Furniture,Corporate,373.47,70.81,1
